,id,score_normalized,reviewed_at,vintage_id
2058,2838861,88,2008-03-01T00:00:00Z,1221646
2059,1366059,90,2011-04-20T00:00:00Z,2920803
2060,1762043,92,2011-05-02T00:00:00Z,2920803
2061,3164942,88,2013-09-11T00:00:00Z,2920803
2062,1369819,91,2011-08-03T00:00:00Z,90990
2063,1917074,94,2004-04-26T00:00:00Z,90990
2064,2834240,88,2004-06-01T00:00:00Z,90990
2065,2838335,86,2006-03-01T00:00:00Z,90990
2066,3163015,93,2016-03-03T00:00:00Z,90990
2067,1367117,91,2013-04-25T00:00:00Z,2228538
2068,2543144,90,2015-10-01T00:00:00Z,2228538
2069,2543145,93,2015-08-01T00:00:00Z,2228538
2070,2543146,92,2014-06-01T00:00:00Z,2228538
2071,2543147,92,2013-04-01T00:00:00Z,2228538
2072,2664299,92,2013-04-25T00:00:00Z,2228538
2073,2664308,86,2013-04-25T00:00:00Z,2228538
2074,3162966,90,2016-03-03T00:00:00Z,2228538
2075,1859274,87,2017-08-31T00:00:00Z,21804677
2076,2883228,90,2017-08-31T00:00:00Z,21804677
2077,1369015,87,2012-04-08T00:00:00Z,4416902
2078,1779025,85,2014-04-30T00:00:00Z,4416902
2079,2546396,88,2012-04-01T00:00:00Z,4416902
2080,1885255,91,1996-04-26T00:00:00Z,96077
2081,1920322,93,2005-12-01T00:00:00Z,96077
2082,2505165,90,1998-03-01T00:00:00Z,96077
2083,2546416,88,2012-04-01T00:00:00Z,2098002
2084,3162977,90,2016-03-03T00:00:00Z,2098002
2085,206872,98,2010-04-27T00:00:00Z,1147964
2086,2506234,90,2012-03-01T00:00:00Z,1147964
2087,2542132,94,2013-03-01T00:00:00Z,1147964
2088,2542133,93,2010-03-01T00:00:00Z,1147964
2089,2839926,92,2010-06-01T00:00:00Z,1147964
2090,3197152,94,2012-11-10T00:00:00Z,1147964
2091,1369026,89,2012-04-08T00:00:00Z,2924746
2092,1783083,80,2014-04-30T00:00:00Z,2924746
2093,1771731,93,2014-06-26T00:00:00Z,1788647
2094,1917090,88,2004-04-26T00:00:00Z,104160
2095,2549123,94,2009-02-01T00:00:00Z,104160
2096,2549124,87,2005-02-01T00:00:00Z,104160
2097,2549125,89,2004-04-01T00:00:00Z,104160
2098,2834633,88,2004-06-01T00:00:00Z,104160
2099,2838337,88,2006-03-01T00:00:00Z,104160
2100,232876,94,2016-04-28T00:00:00Z,14395777
2101,1366748,92,2016-04-23T00:00:00Z,14395777
2102,2543380,90,2016-04-01T00:00:00Z,14395777
2103,2948481,93,2018-02-21T00:00:00Z,14395777
2104,3505370,95,2020-02-28T00:00:00Z,14395777
2105,3505909,92,2020-04-05T00:00:00Z,14395777
2106,3505910,93,2015-01-01T00:00:00Z,14395777
2107,3505911,94,2020-04-05T00:00:00Z,14395777
2108,3505922,93,2020-04-06T00:00:00Z,14395777
2109,1370144,88,2015-12-01T00:00:00Z,2589650
2110,1732327,90,2009-04-29T00:00:00Z,1162114
2111,3519640,87,2020-08-06T00:00:00Z,159636675
2112,1367164,90,2013-04-25T00:00:00Z,2286211
2113,2664524,92,2013-04-25T00:00:00Z,2286211
2114,1909799,91,2003-10-31T00:00:00Z,101681
2115,2498863,95,2003-06-01T00:00:00Z,101681
2116,2842320,97,2005-03-01T00:00:00Z,101681
2117,1366290,94,2011-04-21T00:00:00Z,1728066
2118,1761429,93,2011-05-02T00:00:00Z,1728066
2119,1949713,95,2015-08-16T00:00:00Z,1728066
2120,2505787,90,2011-06-01T00:00:00Z,1728066
2121,2505788,93,2011-06-01T00:00:00Z,1728066
2122,2507812,90,2013-03-01T00:00:00Z,1728066
2123,2507813,93,2013-03-01T00:00:00Z,1728066
2124,2542826,95,2015-04-01T00:00:00Z,1728066
2125,2542827,95,2012-02-01T00:00:00Z,1728066
2126,2542828,93,2011-04-01T00:00:00Z,1728066
2127,3163138,97,2016-03-03T00:00:00Z,1728066
2128,3172870,97,2014-05-31T00:00:00Z,1728066
2129,3179838,95,2014-03-11T00:00:00Z,1728066
2130,1371993,89,2017-07-12T00:00:00Z,1340474
2131,1738518,89,2010-04-27T00:00:00Z,1340474
2132,1862511,88,2017-06-30T00:00:00Z,1340474
2133,2499179,86,2008-06-01T00:00:00Z,1340474
2134,2536745,86,2010-03-01T00:00:00Z,1340474
2135,1371865,92,2008-07-01T00:00:00Z,1228913
2136,1712539,92,2007-04-30T00:00:00Z,1228913
2137,3172872,93,2014-05-31T00:00:00Z,1228913
2138,1366555,89,2011-04-22T00:00:00Z,2071524
2139,2484635,83,2013-01-01T00:00:00Z,2071524
2140,2506146,83,2011-06-01T00:00:00Z,2071524
2141,3164936,95,2013-09-11T00:00:00Z,2071524
2142,3177949,92,2015-04-19T00:00:00Z,2071524
2143,3179826,92,2014-03-11T00:00:00Z,2071524
2144,3197278,80,2016-03-03T00:00:00Z,1638432
2145,1867407,89,2017-04-28T00:00:00Z,6166053
2146,3226201,93,2018-10-31T00:00:00Z,6166053
2147,209090,93,2001-04-23T00:00:00Z,1194812
2148,1370084,93,2011-08-09T00:00:00Z,1194812
2149,1921304,94,2014-05-12T00:00:00Z,1194812
2150,2841617,88,2001-06-01T00:00:00Z,1194812
2151,1367451,86,2013-04-26T00:00:00Z,1757386
2152,1848619,92,2013-04-25T00:00:00Z,1757386
2153,2544445,86,2013-04-01T00:00:00Z,1757386
2154,2756806,87,2016-10-01T00:00:00Z,1757386
2155,1366446,89,2015-04-21T00:00:00Z,10030467
2156,1801919,88,2015-04-30T00:00:00Z,10030467
2157,1868733,91,2017-03-31T00:00:00Z,10030467
2158,1372062,88,2013-07-17T00:00:00Z,75004
2159,1732129,88,2009-04-29T00:00:00Z,75004
2160,2537026,88,2011-03-01T00:00:00Z,75004
2161,2833296,86,2009-06-01T00:00:00Z,75004
2162,3324870,92,2018-12-07T00:00:00Z,12677046
2163,1858109,88,2017-08-31T00:00:00Z,141261331
2164,3031364,89,2018-04-01T00:00:00Z,141261331
2165,3124649,87,2018-08-31T00:00:00Z,141261331
2166,3492947,87,2019-04-30T00:00:00Z,141261331
2167,219459,96,2007-04-30T00:00:00Z,67604
2168,1376564,93,2011-10-08T00:00:00Z,67604
2169,2543888,91,2016-12-01T00:00:00Z,67604
2170,2543889,89,2015-09-01T00:00:00Z,67604
2171,2543890,85,2015-09-01T00:00:00Z,67604
2172,2543891,93,2012-09-01T00:00:00Z,67604
2173,2543892,94,2009-02-01T00:00:00Z,67604
2174,2543893,94,2008-03-01T00:00:00Z,67604
2175,2543894,94,2007-03-01T00:00:00Z,67604
2176,2839732,92,2007-06-01T00:00:00Z,67604
2177,202934,97,2011-05-02T00:00:00Z,1194492
2178,1366052,92,2011-04-20T00:00:00Z,1194492
2179,2505691,83,2011-06-01T00:00:00Z,1194492
2180,2507787,83,2013-03-01T00:00:00Z,1194492
2181,2543626,91,2012-02-01T00:00:00Z,1194492
2182,2543627,89,2011-04-01T00:00:00Z,1194492
2183,3177952,90,2015-04-19T00:00:00Z,1194492
2184,3497933,96,2019-08-12T00:00:00Z,1993012
2185,3497934,94,2014-01-01T00:00:00Z,1993012
2186,1736678,91,2010-04-27T00:00:00Z,1198964
2187,2506236,85,2012-03-01T00:00:00Z,1198964
2188,2537312,83,2010-06-01T00:00:00Z,1198964
2189,2546614,88,2012-07-01T00:00:00Z,1198964
2190,2546615,87,2010-03-01T00:00:00Z,1198964
2191,1374422,90,2012-05-15T00:00:00Z,91426
2192,1706074,92,2006-04-24T00:00:00Z,91426
2193,2829816,86,2006-06-01T00:00:00Z,91426
2194,3015912,93,2008-10-01T00:00:00Z,91426
2195,2542029,94,2015-08-01T00:00:00Z,1970593
2196,2542030,93,2013-04-01T00:00:00Z,1970593
2197,2664569,93,2013-04-25T00:00:00Z,1970593
2198,3502978,17,2019-10-02T00:00:00Z,1970593
2199,1366033,92,2011-04-20T00:00:00Z,1969773
2200,1765261,92,2011-05-02T00:00:00Z,1969773
2201,1949703,93,2015-08-05T00:00:00Z,1969773
2202,2505779,85,2011-06-01T00:00:00Z,1969773
2203,3164954,91,2013-09-11T00:00:00Z,1969773
2204,3506951,9,2020-05-29T00:00:00Z,159323632
2205,2537093,88,2011-03-01T00:00:00Z,1131855
2206,2542152,93,2012-02-01T00:00:00Z,1131855
2207,2542153,95,2011-06-01T00:00:00Z,1131855
2208,2542154,92,2009-11-01T00:00:00Z,1131855
2209,2542155,91,2009-04-01T00:00:00Z,1131855
2210,2833145,86,2009-06-01T00:00:00Z,1131855
2211,3136673,93,2009-04-29T00:00:00Z,1131855
2212,1374488,91,2004-05-17T00:00:00Z,1209776
2213,3499613,91,2019-08-30T00:00:00Z,150504923
2214,1366681,89,2013-04-23T00:00:00Z,2991770
2215,2664475,89,2013-04-25T00:00:00Z,2991770
2216,1365781,91,2012-04-13T00:00:00Z,1545521
2217,2543563,90,2012-04-01T00:00:00Z,1545521
2218,2663070,91,2012-04-26T00:00:00Z,1545521
2219,1802137,92,2015-04-30T00:00:00Z,20034786
2220,1868869,89,2017-03-31T00:00:00Z,20034786
2221,2546263,88,2015-04-01T00:00:00Z,20034786
2222,1835632,89,2016-04-28T00:00:00Z,19938852
2223,1835709,87,2016-04-28T00:00:00Z,19938852
2224,2543983,87,2016-04-01T00:00:00Z,19938852
2225,2948458,87,2018-02-21T00:00:00Z,19938852
2226,194179,88,2006-06-30T00:00:00Z,4717
2227,1374162,88,2012-05-01T00:00:00Z,4717
2228,2834325,86,2005-06-01T00:00:00Z,4717
2229,2838496,86,2007-03-01T00:00:00Z,4717
2230,3016069,90,2007-10-01T00:00:00Z,4717
2231,238828,92,2013-08-29T00:00:00Z,2033949
2232,1871053,88,2017-02-28T00:00:00Z,4223416
2233,2664555,92,2013-04-25T00:00:00Z,4223416
2234,1366132,87,2014-04-20T00:00:00Z,1894702
2235,1774921,89,2014-08-28T00:00:00Z,1894702
2236,1372116,92,2017-07-02T00:00:00Z,1243004
2237,1723251,92,2008-04-30T00:00:00Z,1243004
2238,1862521,93,2017-06-30T00:00:00Z,1243004
2239,3196733,85,2014-05-31T00:00:00Z,1243004
2240,1366436,88,2015-04-21T00:00:00Z,12834510
2241,1801510,91,2015-04-30T00:00:00Z,12834510
2242,1868546,90,2017-03-31T00:00:00Z,12834510
2243,2544045,87,2015-04-01T00:00:00Z,12834510
2244,1371353,82,2016-02-07T00:00:00Z,2129020
2245,1774502,80,2014-08-28T00:00:00Z,2129020
2246,2550508,83,2014-04-01T00:00:00Z,2129020
2247,2706310,90,2017-01-01T00:00:00Z,2129020
2248,1372156,89,2013-07-22T00:00:00Z,1503787
2249,1762510,90,2011-05-02T00:00:00Z,1503787
2250,2501503,85,2013-03-01T00:00:00Z,1503787
2251,2505713,85,2011-06-01T00:00:00Z,1503787
2252,2546444,88,2012-04-01T00:00:00Z,3446927
2253,2663205,94,2012-04-26T00:00:00Z,3446927
2254,1785177,90,2014-12-30T00:00:00Z,2248645
2255,3153327,93,2018-10-01T00:00:00Z,2248645
2256,2542820,95,2017-05-01T00:00:00Z,4101393
2257,2542821,94,2012-04-01T00:00:00Z,4101393
2258,2663264,93,2012-04-26T00:00:00Z,4101393
2259,1367015,87,2015-04-24T00:00:00Z,13357508
2260,1801488,92,2015-04-30T00:00:00Z,13357508
2261,1868537,92,2017-03-31T00:00:00Z,13357508
2262,2544044,87,2015-04-01T00:00:00Z,13357508
2263,246535,92,2015-06-29T00:00:00Z,1547759
2264,1532204,89,2015-06-17T00:00:00Z,1547759
2265,2514794,91,2016-12-01T00:00:00Z,1547759
2266,2893037,93,2017-01-01T00:00:00Z,1547759
2267,1371362,87,2017-02-07T00:00:00Z,21750827
2268,1801615,91,2015-04-30T00:00:00Z,21750827
2269,1868571,89,2017-03-31T00:00:00Z,21750827
2270,2945222,89,2018-04-01T00:00:00Z,146472789
2271,3323322,91,2018-12-28T00:00:00Z,146472789
2272,1368075,90,2016-04-29T00:00:00Z,150437140
2273,1835344,93,2016-04-28T00:00:00Z,150437140
2274,1835980,87,2016-04-28T00:00:00Z,150437140
2275,2948188,92,2018-02-21T00:00:00Z,150437140
2276,3498017,94,2018-02-18T00:00:00Z,150437140
2277,2546380,88,2013-04-01T00:00:00Z,1990088
2278,2664580,88,2013-04-25T00:00:00Z,1990088
2279,612023,92,2017-03-31T00:00:00Z,5899166
2280,612024,89,2015-04-30T00:00:00Z,5899166
2281,1365866,89,2015-04-16T00:00:00Z,5899166
2282,3505891,91,2020-04-03T00:00:00Z,17894071
2283,3505892,90,2015-01-01T00:00:00Z,17894071
2284,3505893,91,2020-04-03T00:00:00Z,17894071
2285,3505986,91,2020-04-08T00:00:00Z,17894071
2286,3505987,96,2020-04-08T00:00:00Z,17894071
2287,1374052,88,2014-03-06T00:00:00Z,94152
2288,1885131,89,1996-04-26T00:00:00Z,94152
2289,2505119,86,1998-03-01T00:00:00Z,94152
2290,1366040,92,2011-04-20T00:00:00Z,1848805
2291,1762980,94,2011-05-02T00:00:00Z,1848805
2292,1949767,94,2015-11-21T00:00:00Z,1848805
2293,2506120,93,2011-06-01T00:00:00Z,1848805
2294,2507781,93,2013-03-01T00:00:00Z,1848805
2295,2545899,92,2011-04-01T00:00:00Z,1848805
2296,3164932,95,2013-09-11T00:00:00Z,1848805
2297,3179825,86,2014-03-11T00:00:00Z,1848805
2298,1811466,88,2016-12-30T00:00:00Z,8168714
2299,2544302,87,2013-04-01T00:00:00Z,2437030
2300,2664478,90,2013-04-25T00:00:00Z,2437030
2301,1801385,92,2015-04-30T00:00:00Z,4472463
2302,2543097,92,2015-04-01T00:00:00Z,4472463
2303,1373451,91,2015-03-11T00:00:00Z,4524060
2304,1848602,92,2013-04-25T00:00:00Z,4524060
2305,2567733,87,2013-04-01T00:00:00Z,4524060
2306,3492797,91,2019-07-04T00:00:00Z,150453185
2307,3499928,86,2019-08-30T00:00:00Z,150453185
2308,3519817,92,2020-08-25T00:00:00Z,150453185
2309,3519818,93,2015-01-01T00:00:00Z,150453185
2310,3519819,92,2015-01-01T00:00:00Z,150453185
2311,3519820,90,2020-08-25T00:00:00Z,150453185
2312,3519821,93,2015-01-01T00:00:00Z,150453185
2313,2550139,85,2011-04-01T00:00:00Z,98802
2314,3500961,96,2019-08-30T00:00:00Z,17986787
2315,3502893,98,2019-09-25T00:00:00Z,17986787
2316,3502894,96,2019-09-25T00:00:00Z,17986787
2317,3502895,93,2014-01-01T00:00:00Z,17986787
2318,1370865,90,2013-02-13T00:00:00Z,1701715
2319,1765138,93,2011-05-02T00:00:00Z,1701715
2320,2506137,86,2011-06-01T00:00:00Z,1701715
2321,2507784,86,2013-03-01T00:00:00Z,1701715
2322,3177948,95,2015-04-19T00:00:00Z,1701715
2323,1604123,90,2016-06-30T00:00:00Z,2871174
2324,1967694,90,2017-10-13T00:00:00Z,93650071
2325,3187152,90,2017-12-12T00:00:00Z,93650071
2326,612226,93,2017-04-28T00:00:00Z,150473890
2327,1368691,90,2017-04-29T00:00:00Z,150473890
2328,2546723,87,2017-04-01T00:00:00Z,150473890
2329,3299022,92,2018-11-30T00:00:00Z,150473890
2330,1810527,88,2016-12-30T00:00:00Z,6344370
2331,1365920,90,2016-04-16T00:00:00Z,1295921
2332,1895302,92,1999-04-23T00:00:00Z,1295921
2333,1781923,90,2014-12-30T00:00:00Z,2766567
2334,1976394,94,2014-12-16T00:00:00Z,2766567
2335,2690655,97,2015-08-04T00:00:00Z,2766567
2336,208576,93,2010-04-27T00:00:00Z,1286332
2337,1369677,93,2010-08-26T00:00:00Z,1286332
2338,2542107,91,2015-09-01T00:00:00Z,1286332
2339,2542108,95,2015-09-01T00:00:00Z,1286332
2340,2542109,94,2013-03-01T00:00:00Z,1286332
2341,2542110,94,2012-09-01T00:00:00Z,1286332
2342,2542111,93,2010-03-01T00:00:00Z,1286332
2343,2839900,92,2010-06-01T00:00:00Z,1286332
2344,3169731,96,2012-11-12T00:00:00Z,1286332
2345,234861,93,2005-04-29T00:00:00Z,1247531
2346,1372290,92,2013-07-27T00:00:00Z,1247531
2347,2834715,92,2005-06-01T00:00:00Z,1247531
2348,2838564,92,2007-03-01T00:00:00Z,1247531
2349,610268,94,2017-03-31T00:00:00Z,3996630
2350,610269,95,2015-04-30T00:00:00Z,3996630
2351,2543098,95,2017-06-01T00:00:00Z,3996630
2352,2543099,90,2015-04-01T00:00:00Z,3996630
2353,1367802,91,2013-04-28T00:00:00Z,2224397
2354,2664850,93,2013-04-25T00:00:00Z,2224397
2355,3499962,91,2019-08-08T00:00:00Z,150311800
2356,1366443,91,2015-04-21T00:00:00Z,9373249
2357,1801481,89,2015-04-30T00:00:00Z,9373249
2358,1868528,88,2017-03-31T00:00:00Z,9373249
2359,2544042,87,2015-04-01T00:00:00Z,9373249
2360,2798340,90,2018-03-07T00:00:00Z,157708709
2361,3323364,89,2018-12-28T00:00:00Z,157708709
2362,1366684,87,2013-04-23T00:00:00Z,9562740
2363,2664515,88,2013-04-25T00:00:00Z,9562740
2364,1556835,90,2016-07-21T00:00:00Z,1396902
2365,1823457,90,2016-09-28T00:00:00Z,1396902
2366,2513696,89,2016-12-01T00:00:00Z,1396902
2367,2893361,94,2017-01-01T00:00:00Z,1396902
2368,3178853,92,2016-05-12T00:00:00Z,1396902
2369,3121877,88,2018-08-31T00:00:00Z,150554555
2370,3505211,90,2018-06-04T00:00:00Z,150554555
2371,207263,96,2011-05-02T00:00:00Z,1934566
2372,1366341,96,2011-04-21T00:00:00Z,1934566
2373,1949762,94,2015-11-15T00:00:00Z,1934566
2374,2505717,90,2011-06-01T00:00:00Z,1934566
2375,2507797,90,2013-03-01T00:00:00Z,1934566
2376,2543645,91,2012-02-01T00:00:00Z,1934566
2377,2543646,89,2011-04-01T00:00:00Z,1934566
2378,1371797,89,2015-01-04T00:00:00Z,93699
2379,1705534,91,2006-06-30T00:00:00Z,93699
2380,2834159,90,2005-06-01T00:00:00Z,93699
2381,2842344,90,2007-03-01T00:00:00Z,93699
2382,3305699,92,2018-07-17T00:00:00Z,109231529
2383,1556892,92,2017-07-21T00:00:00Z,6188639
2384,242155,92,2003-10-31T00:00:00Z,1371508
2385,1370968,90,2012-02-17T00:00:00Z,1371508
2386,2498842,92,2003-06-01T00:00:00Z,1371508
2387,2838204,93,2005-03-01T00:00:00Z,1371508
2388,1366176,89,2014-04-20T00:00:00Z,2668264
2389,1774761,88,2014-08-28T00:00:00Z,2668264
2390,2544408,86,2016-02-01T00:00:00Z,2668264
2391,2544409,87,2014-04-01T00:00:00Z,2668264
2392,1373599,91,2012-03-16T00:00:00Z,2539734
2393,2543556,90,2012-04-01T00:00:00Z,2539734
2394,2663044,94,2012-04-26T00:00:00Z,2539734
2395,1367128,90,2013-04-25T00:00:00Z,2224400
2396,2546329,88,2013-04-01T00:00:00Z,2224400
2397,2664395,91,2013-04-25T00:00:00Z,2224400
2398,226665,93,2010-04-27T00:00:00Z,1775157
2399,1374927,92,2012-05-03T00:00:00Z,1775157
2400,2506249,90,2012-03-01T00:00:00Z,1775157
2401,2543728,90,2012-07-01T00:00:00Z,1775157
2402,2543729,89,2010-03-01T00:00:00Z,1775157
2403,2839936,90,2010-06-01T00:00:00Z,1775157
2404,3489169,91,2019-03-14T00:00:00Z,1775157
2405,1909800,94,2003-10-31T00:00:00Z,1363842
2406,2498862,88,2003-06-01T00:00:00Z,1363842
2407,2549191,90,2008-12-01T00:00:00Z,1363842
2408,2549192,93,2005-03-01T00:00:00Z,1363842
2409,2549193,92,2004-09-01T00:00:00Z,1363842
2410,2549194,94,2004-07-01T00:00:00Z,1363842
2411,2549195,94,2004-03-01T00:00:00Z,1363842
2412,2549196,94,2003-04-01T00:00:00Z,1363842
2413,2838219,90,2005-03-01T00:00:00Z,1363842
2414,194646,88,2008-04-30T00:00:00Z,1230906
2415,417997,90,2017-06-30T00:00:00Z,1230906
2416,2536642,83,2010-03-01T00:00:00Z,1230906
2417,2832840,84,2008-06-01T00:00:00Z,1230906
2418,1367109,92,2013-04-25T00:00:00Z,2228542
2419,2664852,92,2013-04-25T00:00:00Z,2228542
2420,1366021,88,2016-04-19T00:00:00Z,16896135
2421,1835734,90,2016-04-28T00:00:00Z,16896135
2422,1857547,90,2017-10-31T00:00:00Z,16896135
2423,2543994,87,2016-04-01T00:00:00Z,16896135
2424,2948516,85,2018-02-21T00:00:00Z,16896135
2425,1369617,89,2010-08-26T00:00:00Z,4477316
2426,1735714,89,2010-04-27T00:00:00Z,4477316
2427,2506203,92,2012-03-01T00:00:00Z,4477316
2428,2839895,90,2010-06-01T00:00:00Z,4477316
2429,3169727,86,2012-11-12T00:00:00Z,4477316
2430,1365966,90,2011-04-19T00:00:00Z,1552150
2431,1762186,92,2011-05-02T00:00:00Z,1552150
2432,2505699,85,2011-06-01T00:00:00Z,1552150
2433,2542860,92,2012-02-01T00:00:00Z,1552150
2434,2542861,91,2011-04-01T00:00:00Z,1552150
2435,3014197,89,2013-10-01T00:00:00Z,1552150
2436,1377359,90,2011-09-07T00:00:00Z,1175792
2437,1903751,86,2001-04-23T00:00:00Z,1175792
2438,2841671,85,2001-06-01T00:00:00Z,1175792
2439,1376234,90,2011-10-18T00:00:00Z,1232382
2440,1732165,91,2009-04-29T00:00:00Z,1232382
2441,2833163,83,2009-06-01T00:00:00Z,1232382
2442,610510,93,2017-03-31T00:00:00Z,5156187
2443,610511,94,2015-04-30T00:00:00Z,5156187
2444,2543457,90,2015-04-01T00:00:00Z,5156187
2445,1366622,89,2015-04-22T00:00:00Z,4278327
2446,1366641,90,2013-04-23T00:00:00Z,1852295
2447,2543511,90,2013-04-01T00:00:00Z,1852295
2448,2664442,87,2013-04-25T00:00:00Z,1852295
2449,2543246,94,2012-04-01T00:00:00Z,1293758
2450,2663219,94,2012-04-26T00:00:00Z,1293758
2451,1365750,88,2012-04-10T00:00:00Z,1343054
2452,2663071,89,2012-04-26T00:00:00Z,1343054
2453,1371065,89,2012-02-21T00:00:00Z,1356922
2454,1736223,92,2010-04-27T00:00:00Z,1356922
2455,1944133,93,2013-01-16T00:00:00Z,1356922
2456,1370947,85,2014-02-16T00:00:00Z,1214599
2457,2663178,89,2012-04-26T00:00:00Z,1214599
2458,1801549,90,2015-04-30T00:00:00Z,5883115
2459,2544112,87,2015-04-01T00:00:00Z,5883115
2460,3012805,89,2018-06-01T00:00:00Z,5883115
2461,2664862,92,2013-04-25T00:00:00Z,10180610
2462,1871218,86,2017-02-28T00:00:00Z,2319988
2463,2663211,88,2012-04-26T00:00:00Z,2319988
2464,3013880,88,2016-10-01T00:00:00Z,2319988
2465,1365992,90,2012-04-19T00:00:00Z,1828414
2466,1779146,89,2014-04-30T00:00:00Z,1828414
2467,2542036,94,2014-06-01T00:00:00Z,1828414
2468,2542037,92,2012-04-01T00:00:00Z,1828414
2469,2662932,93,2012-04-26T00:00:00Z,1828414
2470,1373450,88,2015-03-11T00:00:00Z,2233604
2471,2546371,88,2013-04-01T00:00:00Z,2233604
2472,2550524,83,2013-04-01T00:00:00Z,2233604
2473,2664835,90,2013-04-25T00:00:00Z,2233604
2474,1371702,88,2011-01-28T00:00:00Z,84282
2475,1731897,90,2009-04-29T00:00:00Z,84282
2476,2537041,83,2011-03-01T00:00:00Z,84282
2477,2839842,85,2009-06-01T00:00:00Z,84282
2478,1802001,89,2015-04-30T00:00:00Z,5955927
2479,1868790,90,2017-03-31T00:00:00Z,5955927
2480,242174,92,2011-12-23T00:00:00Z,1395132
2481,1369007,90,2012-04-05T00:00:00Z,1395132
2482,2506210,92,2012-03-01T00:00:00Z,1395132
2483,2839902,92,2010-06-01T00:00:00Z,1395132
2484,1856437,94,2017-10-31T00:00:00Z,4639293
2485,1958662,95,2017-10-05T00:00:00Z,4639293
2486,3187888,95,2017-09-29T00:00:00Z,4639293
2487,1366881,88,2012-04-24T00:00:00Z,2272567
2488,1781282,87,2014-04-30T00:00:00Z,2272567
2489,2542038,94,2014-03-01T00:00:00Z,2272567
2490,2542039,92,2012-04-01T00:00:00Z,2272567
2491,1899616,93,2000-04-21T00:00:00Z,1183908
2492,2537720,90,2000-06-01T00:00:00Z,1183908
2493,3224574,90,2018-10-04T00:00:00Z,87141641
2494,3299963,95,2018-10-04T00:00:00Z,87141641
2495,1927186,93,2014-05-12T00:00:00Z,3660
2496,2833900,92,2005-06-01T00:00:00Z,3660
2497,2838549,90,2007-03-01T00:00:00Z,3660
2498,3016086,92,2007-10-01T00:00:00Z,3660
2499,3136661,90,2006-06-30T00:00:00Z,3660
2500,193371,96,2011-05-02T00:00:00Z,2621778
2501,1366258,95,2011-04-21T00:00:00Z,2621778
2502,1949547,94,2015-03-31T00:00:00Z,2621778
2503,2506111,90,2011-06-01T00:00:00Z,2621778
2504,2507770,92,2013-03-01T00:00:00Z,2621778
2505,2542070,94,2012-02-01T00:00:00Z,2621778
2506,2542071,94,2011-04-01T00:00:00Z,2621778
2507,2761139,90,2014-10-01T00:00:00Z,2621778
2508,3177934,92,2015-04-19T00:00:00Z,2621778
2509,3219715,92,2018-10-07T00:00:00Z,150274174
2510,1775088,92,2014-08-28T00:00:00Z,3446090
2511,2543484,90,2014-04-01T00:00:00Z,3446090
2512,1370771,90,2014-02-10T00:00:00Z,2684881
2513,1732206,89,2009-04-29T00:00:00Z,2684881
2514,2537070,85,2011-03-01T00:00:00Z,2684881
2515,2543763,90,2014-02-01T00:00:00Z,2684881
2516,2543764,90,2010-03-01T00:00:00Z,2684881
2517,2543765,88,2009-04-01T00:00:00Z,2684881
2518,2833084,85,2009-06-01T00:00:00Z,2684881
2519,2498538,86,2009-03-01T00:00:00Z,1167664
2520,2550573,83,2008-03-01T00:00:00Z,1167664
2521,2839490,86,2007-06-01T00:00:00Z,1167664
2522,203021,96,2004-04-26T00:00:00Z,1173286
2523,1376215,93,2011-10-17T00:00:00Z,1173286
2524,2541225,94,2007-05-01T00:00:00Z,1173286
2525,2541236,96,2005-06-01T00:00:00Z,1173286
2526,2541247,96,2005-04-01T00:00:00Z,1173286
2527,2541258,96,2004-07-01T00:00:00Z,1173286
2528,2541269,96,2004-03-01T00:00:00Z,1173286
2529,2838379,90,2006-03-01T00:00:00Z,1173286
2530,2839947,92,2004-06-01T00:00:00Z,1173286
2531,241237,93,2016-04-28T00:00:00Z,18877772
2532,1367544,88,2016-04-26T00:00:00Z,18877772
2533,2546169,88,2016-04-01T00:00:00Z,18877772
2534,2949225,90,2018-02-21T00:00:00Z,18877772
2535,3503275,91,2019-10-21T00:00:00Z,18877772
2536,1366542,91,2011-04-22T00:00:00Z,1633419
2537,1761370,92,2011-05-02T00:00:00Z,1633419
2538,2546476,88,2011-04-01T00:00:00Z,1633419
2539,2505778,83,2011-06-01T00:00:00Z,1638434
2540,1373389,87,2011-03-11T00:00:00Z,150240517
2541,1732085,92,2009-04-29T00:00:00Z,150240517
2542,1732086,88,2009-04-29T00:00:00Z,150240517
2543,2536944,81,2011-01-01T00:00:00Z,150240517
2544,2833266,81,2009-06-01T00:00:00Z,150240517
2545,208635,94,2006-04-24T00:00:00Z,1252555
2546,1372133,93,2011-07-20T00:00:00Z,1252555
2547,3015925,90,2008-10-01T00:00:00Z,1252555
2548,1863801,95,2017-04-28T00:00:00Z,109395763
2549,2945657,91,2018-04-27T00:00:00Z,109395763
2550,3212945,95,2018-11-09T00:00:00Z,109395763
2551,3447706,95,2019-03-29T00:00:00Z,109395763
2552,210481,96,2009-04-29T00:00:00Z,1231963
2553,2537086,86,2011-03-01T00:00:00Z,1231963
2554,2833113,85,2009-06-01T00:00:00Z,1231963
2555,2833114,88,2009-06-01T00:00:00Z,1231963
2556,2865842,89,2014-10-01T00:00:00Z,1231963
